aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,weekly_icu_admissions,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,BanOnAllEvents,StayHomeRiskG,AT.1,EntertainmentVenues,HotelsOtherAccommodationPartial,OutdoorOver500,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,RestaurantsCafesPartial,new_vaccinations,B.1.1.7+E484K,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,stringency_index,people_vaccinated_per_hundred,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,gdp_per_capita,MasksMandatoryAllSpacesPartial,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,weekly_icu_admissions_per_million,total_tests_per_thousand,B.1.620,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,SGTF,Other,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,icu_patients_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,reproduction_rate,StayHomeGenPartial,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.325,0.0,6.0,20.28,0.0,0.0,22.632,209953.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.941,0.0,19410.0,0.0,0.0,0.0,0.0,57.97,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,157279.0,136.52,0.0,0.0,11.0,0.0,0.0,0.0,131567.0,0.0,0.0,0.0,0.0,0.0,66.67,3.61,0.0,0.0,0.0,0.0,68.0,0.0,46682.515,0.0,428.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,0.0,13710.0,0.0,367233.0,2.71,0.0,0.0,1.0,0.0,0.0,0.0,14905024.0,0.0,1.892,35174.502,2358.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2563.951,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,204480.0,117892.0,0.0,0.0,0.0,0.0,0.0,1015.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0037,0.0,0.072,2.5,0.0,925.0,0.0,0.0,273.1,392.376,11.697,0.0,4179.0,0.0,11.286,0.0,5813302.0,0.0,0.85,0.0,0.0,0.2,0.0,0.0
12.325,0.0,6.0,20.251,0.0,0.0,15.5,216323.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.696,0.0,7296.0,0.0,0.0,0.0,0.0,52.982,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,158205.0,136.52,0.0,0.0,4.0,0.0,0.0,0.0,90105.0,0.0,0.0,0.0,0.0,0.0,66.67,3.72,0.0,0.0,0.0,0.0,64.0,0.0,46682.515,0.0,274.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,0.0,11572.0,0.0,374529.0,2.72,0.0,0.0,1.0,0.0,0.0,0.0,14995129.0,0.0,0.688,35221.635,1991.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2579.451,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,204754.0,117725.0,0.0,0.0,0.0,0.0,0.0,1015.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0035,0.0,0.085,2.5,0.0,925.0,0.0,0.0,285.8,393.064,11.009,0.0,4951.0,0.0,9.857,0.0,5813302.0,0.0,0.87,0.0,0.0,0.2,0.0,0.0
12.325,0.0,6.0,20.398,0.0,0.0,14.612,222385.0,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.868,0.0,6670.0,0.0,0.0,0.0,0.0,53.154,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,158813.0,136.52,0.0,0.0,8.0,0.0,0.0,0.0,84946.0,0.0,0.0,0.0,0.0,35.894,66.67,3.83,0.0,0.0,0.0,0.0,65.0,0.0,46682.515,0.0,295.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2293.0,0.0,10347.0,0.0,381199.0,2.73,0.0,0.0,1.0,0.0,0.0,0.0,15080075.0,0.0,1.376,35272.38,1780.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,209.0,0.0,2594.064,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,205049.0,118580.0,0.0,0.0,0.0,0.0,0.0,1015.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0033,0.0,0.096,2.5,0.0,925.0,0.0,0.0,302.7,394.44,11.181,0.0,5563.0,0.0,10.857,0.0,5813302.0,0.0,0.89,0.0,0.0,0.2,0.0,0.0
12.325,0.0,2.0,20.444,0.0,0.0,22.481,235753.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.089,0.0,16459.0,0.0,0.0,0.0,0.0,54.186,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,161904.0,136.52,0.0,0.0,9.0,0.0,0.0,0.0,130691.0,0.0,0.0,0.0,0.0,0.0,66.67,4.06,0.0,0.0,0.0,0.0,68.0,0.0,46682.515,0.0,437.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2302.0,0.0,11569.0,0.0,397658.0,2.79,0.0,0.0,1.0,0.0,0.0,0.0,15210766.0,0.0,1.548,35347.553,1990.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2616.545,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,205486.0,118848.0,0.0,0.0,0.0,0.0,0.0,776.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0033,0.0,0.123,2.5,0.0,1586.0,0.0,0.0,302.6,395.988,11.697,0.0,7131.0,0.0,12.143,0.0,5813302.0,0.0,0.92,0.0,0.0,0.2,0.0,0.0
12.325,0.0,2.0,20.588,0.0,0.0,21.434,248584.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.573,0.0,14137.0,0.0,0.0,0.0,0.0,51.262,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,163210.0,136.52,0.0,0.0,7.0,0.0,0.0,0.0,124600.0,0.0,0.0,0.0,0.0,0.0,66.67,4.28,0.0,0.0,0.0,0.0,63.0,0.0,46682.515,0.0,385.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2309.0,0.0,11997.0,0.0,411795.0,2.81,0.0,0.0,1.0,0.0,0.0,0.0,15335366.0,0.0,1.204,35413.78,2064.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2637.979,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,205871.0,119687.0,0.0,0.0,0.0,0.0,0.0,776.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0033,0.0,0.146,2.5,0.0,1586.0,0.0,0.0,302.8,397.193,10.837,0.0,8477.0,0.0,9.143,0.0,5813302.0,0.0,0.95,0.0,0.0,0.2,0.0,0.0
12.325,0.0,2.0,20.617,0.0,0.0,21.354,258717.0,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.499,0.0,10548.0,0.0,0.0,0.0,0.0,48.165,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,163625.0,136.52,0.0,0.0,8.0,0.0,0.0,0.0,124136.0,0.0,0.0,0.0,0.0,0.0,66.67,4.45,0.0,0.0,0.0,0.0,57.0,0.0,46682.515,0.0,414.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2317.0,0.0,11790.0,0.0,422343.0,2.81,0.0,0.0,1.0,0.0,0.0,0.0,15459502.0,0.0,1.376,35484.996,2028.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2659.332,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,206285.0,119855.0,0.0,0.0,0.0,0.0,0.0,776.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0032,0.0,0.163,2.5,0.0,1586.0,0.0,0.0,309.5,398.569,9.805,0.0,9467.0,0.0,8.714,0.0,5813302.0,0.0,0.97,0.0,0.0,0.2,0.0,0.0
12.325,0.0,2.0,20.639,0.0,0.0,26.458,269962.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.229,0.0,11564.0,0.0,0.0,0.0,0.0,46.273,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,163944.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,153808.0,0.0,0.0,0.0,0.0,0.0,66.67,4.64,0.0,0.0,0.0,0.0,57.0,0.0,46682.515,0.0,468.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2320.0,0.0,12298.0,0.0,433907.0,2.82,0.0,0.0,1.0,0.0,0.0,0.0,15613310.0,0.0,0.516,35565.501,2115.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2685.79,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,206753.0,119979.0,0.0,0.0,0.0,0.0,0.0,776.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0032,0.0,0.177,2.5,0.0,1586.0,0.0,0.0,310.9,399.085,9.805,0.0,10271.0,0.0,7.143,0.0,5813302.0,0.0,1.01,0.0,0.0,0.2,0.0,0.0
12.325,0.0,2.0,20.571,0.0,0.0,22.155,283543.0,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.155,0.0,14524.0,0.0,0.0,0.0,0.0,45.413,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,164887.0,136.52,0.0,0.0,8.0,0.0,0.0,0.0,128792.0,0.0,0.0,0.0,0.0,0.0,66.67,4.88,0.0,0.0,0.0,0.0,51.0,0.0,46682.515,0.0,552.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,0.0,11600.0,0.0,448431.0,2.84,0.0,0.0,1.0,0.0,0.0,0.0,15742102.0,0.0,1.376,35660.456,1995.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2707.945,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,207305.0,119583.0,0.0,0.0,0.0,0.0,0.0,776.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0034,0.0,0.181,2.5,0.0,1586.0,0.0,0.0,296.3,400.461,8.773,0.0,10513.0,0.0,6.714,0.0,5813302.0,0.0,1.04,0.0,0.0,0.2,0.0,0.0
12.325,0.0,2.0,20.755,0.0,0.0,16.793,293705.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.204,0.0,10723.0,0.0,0.0,0.0,0.0,42.661,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,165448.0,136.52,0.0,0.0,6.0,0.0,0.0,0.0,97624.0,0.0,0.0,0.0,0.0,0.0,62.96,5.05,0.0,0.0,0.0,0.0,51.0,0.0,46682.515,0.0,464.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,0.0,12089.0,0.0,459154.0,2.85,0.0,0.0,1.0,0.0,0.0,0.0,15839726.0,0.0,1.032,35740.273,2080.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2724.738,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,207769.0,120657.0,0.0,0.0,0.0,0.0,0.0,776.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0036,0.0,0.19,2.5,0.0,1586.0,0.0,0.0,280.1,401.493,8.773,0.0,11055.0,0.0,7.0,0.0,5813302.0,0.0,1.06,0.0,0.0,0.2,0.0,0.0
12.325,0.0,2.0,21.049,0.0,0.0,16.672,304188.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.13,0.0,10832.0,0.0,0.0,0.0,0.0,42.661,114.767,0.0,0.0,0.0,0.0,0.0,2.0,6.41,165797.0,136.52,0.0,0.0,5.0,0.0,0.0,0.0,96919.0,0.0,0.0,0.0,0.0,27.65,62.96,5.23,0.0,0.0,0.0,0.0,53.0,0.0,46682.515,0.0,496.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2339.0,0.0,12684.0,0.0,469986.0,2.85,0.0,0.0,1.0,0.0,0.0,0.0,15936645.0,0.0,0.86,35825.594,2182.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,161.0,0.0,2741.41,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,208265.0,122367.0,0.0,0.0,0.0,0.0,0.0,776.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0038,0.0,0.201,2.5,0.0,1586.0,0.0,0.0,266.3,402.353,9.117,0.0,11686.0,0.0,6.571,0.0,5813302.0,0.0,1.08,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,21.495,0.0,0.0,25.601,317400.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.032,0.0,14295.0,0.0,0.0,0.0,0.0,43.693,114.767,0.0,0.0,0.0,0.0,0.0,3.0,6.41,166880.0,136.52,0.0,0.0,5.0,0.0,0.0,0.0,148824.0,0.0,0.0,0.0,0.0,0.0,62.96,5.46,0.0,3.0,0.0,0.0,51.0,0.0,46682.515,0.0,450.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2344.0,0.0,12375.0,0.0,484281.0,2.87,1.0,0.0,1.0,0.0,0.0,0.0,16085469.0,0.0,0.86,35903.003,2129.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2767.011,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,208715.0,124958.0,0.0,0.0,0.0,0.0,84.0,1124.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0037,0.0,0.201,2.5,0.0,4027.0,0.0,0.0,270.9,403.213,8.773,0.0,11664.0,0.0,6.0,0.0,5813302.0,0.0,1.08,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,21.864,0.0,0.0,24.018,331491.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.86,0.0,15979.0,0.0,0.0,0.0,0.0,42.489,114.767,0.0,0.0,0.0,0.0,0.0,3.0,6.41,168767.0,136.52,0.0,0.0,0.0,0.0,0.0,0.0,139626.0,0.0,0.0,0.0,0.0,0.0,62.96,5.7,0.0,3.0,0.0,0.0,48.0,0.0,46682.515,0.0,529.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2344.0,0.0,12638.0,0.0,500260.0,2.9,1.0,0.0,2.0,0.0,0.0,0.0,16225095.0,0.0,0.0,35994.001,2174.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2791.029,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,209244.0,127104.0,0.0,0.0,0.0,0.0,84.0,1124.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0038,0.0,0.204,2.5,0.0,4027.0,0.0,0.0,263.8,403.213,8.257,0.0,11844.0,0.0,5.0,0.0,5813302.0,0.0,1.08,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,22.154,0.0,0.0,23.377,344920.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.713,0.0,15288.0,0.0,0.0,0.0,0.0,40.941,114.767,0.0,0.0,0.0,0.0,0.0,3.0,6.41,170623.0,136.52,0.0,0.0,2.0,0.0,0.0,0.0,135900.0,0.0,0.0,0.0,0.0,0.0,62.96,5.93,0.0,3.0,0.0,0.0,47.0,0.0,46682.515,0.0,523.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2346.0,0.0,13315.0,0.0,515548.0,2.94,1.0,0.0,5.0,0.0,0.0,0.0,16360995.0,0.0,0.344,36083.967,2290.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2814.407,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,209767.0,128785.0,0.0,0.0,0.0,0.0,84.0,1124.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0039,0.0,0.212,2.5,0.0,4027.0,0.0,0.0,258.9,403.557,8.085,0.0,12315.0,0.0,4.143,0.0,5813302.0,0.0,1.07,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,22.518,0.0,0.0,29.007,359301.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.786,0.0,14988.0,0.0,0.0,0.0,0.0,40.425,114.767,0.0,0.0,0.0,0.0,0.0,3.0,6.41,171229.0,136.52,0.0,0.0,6.0,0.0,0.0,0.0,168629.0,0.0,0.0,0.0,0.0,0.0,62.96,6.18,0.0,3.0,0.0,0.0,45.0,0.0,46682.515,0.0,603.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,0.0,13804.0,0.0,530536.0,2.95,1.0,0.0,6.0,0.0,0.0,0.0,16529624.0,0.0,1.032,36187.695,2375.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2843.414,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,210370.0,130902.0,0.0,0.0,0.0,0.0,84.0,1124.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0039,0.0,0.22,2.5,0.0,4027.0,0.0,0.0,253.3,404.589,7.741,0.0,12763.0,0.0,4.571,0.0,5813302.0,0.0,1.08,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,23.122,0.0,0.0,26.382,394782.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.639,0.0,36480.0,0.0,0.0,0.0,0.0,39.736,114.767,0.0,0.0,0.0,0.0,0.0,3.0,6.41,172227.0,136.52,0.0,0.0,2.0,0.0,0.0,0.0,153366.0,0.0,0.0,0.0,0.0,0.0,62.96,6.79,0.0,3.0,0.0,0.0,43.0,0.0,46682.515,0.0,530.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2354.0,0.0,16941.0,0.0,567016.0,2.96,1.0,0.0,7.0,0.0,0.0,0.0,16682990.0,0.0,0.344,36278.865,2914.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2869.796,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,210900.0,134413.0,0.0,0.0,0.0,0.0,84.0,1124.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0038,0.0,0.273,2.5,0.0,4027.0,0.0,0.0,261.7,404.933,7.397,0.0,15891.0,0.0,3.714,0.0,5813302.0,0.0,1.09,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,23.678,0.0,0.0,20.692,401296.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.614,0.0,7884.0,0.0,0.0,0.0,0.0,37.328,114.767,0.0,0.0,0.0,0.0,0.0,3.0,6.41,173594.0,136.52,0.0,0.0,5.0,0.0,0.0,0.0,120288.0,0.0,0.0,0.0,0.0,0.0,62.96,6.9,0.0,3.0,0.0,0.0,44.0,0.0,46682.515,0.0,520.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,0.0,16535.0,0.0,574900.0,2.99,1.0,0.0,10.0,0.0,0.0,0.0,16803278.0,0.0,0.86,36368.315,2844.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2890.488,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,211420.0,137650.0,0.0,0.0,0.0,0.0,84.0,1124.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0038,0.0,0.264,2.5,0.0,4027.0,0.0,0.0,263.9,405.793,7.569,0.0,15370.0,0.0,3.571,0.0,5813302.0,0.0,1.09,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,24.2,0.0,0.0,20.323,411963.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.565,0.0,11994.0,0.0,0.0,0.0,0.0,39.736,114.767,0.0,0.0,0.0,0.0,0.0,3.0,6.41,174919.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,118142.0,-1.0,0.0,0.0,0.0,32.631,62.96,7.09,0.0,3.0,0.0,0.0,41.0,0.0,46682.515,0.0,463.0,80.9,0.0,-1.0,0.0,0.0,0.0,0.0,2362.0,0.0,16701.0,0.0,586894.0,3.01,1.0,0.0,12.0,0.0,0.0,0.0,16921420.0,0.0,0.516,36447.96,2873.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,190.0,0.0,2910.81,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,211883.0,140682.0,0.0,0.0,0.0,0.0,84.0,1124.0,42.3,0.0,-1.0,0.94,0.0,0.0,0.0,0.0037,0.0,0.265,2.5,0.0,4027.0,0.0,0.0,272.2,406.31,7.053,0.0,15396.0,0.0,3.286,0.0,5813302.0,0.0,1.09,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,24.694,0.0,0.0,29.057,431293.0,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.541,0.0,20374.0,0.0,0.0,0.0,0.0,41.801,114.767,0.0,0.0,0.0,0.0,0.0,12.0,6.41,175961.0,136.52,0.0,0.0,4.0,0.0,0.0,0.0,168917.0,0.0,0.0,0.0,0.0,0.0,62.96,7.42,0.0,0.0,0.0,0.0,44.0,0.0,46682.515,0.0,497.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2366.0,0.0,17570.0,0.0,607268.0,3.03,2.0,0.0,14.0,0.0,0.0,0.0,17090337.0,0.0,0.688,36533.454,3022.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2939.867,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,212380.0,143553.0,0.0,0.0,0.0,0.0,79.0,639.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0036,0.0,0.28,2.5,0.0,4521.0,0.0,0.0,274.2,406.998,7.569,0.0,16270.0,0.0,3.143,0.0,5813302.0,0.0,1.08,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,25.223,0.0,0.0,27.722,447769.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.59,0.0,17735.0,0.0,0.0,0.0,0.0,39.908,114.767,0.0,0.0,0.0,0.0,0.0,12.0,6.41,177218.0,136.52,0.0,0.0,2.0,0.0,0.0,0.0,161159.0,0.0,0.0,0.0,0.0,0.0,62.96,7.7,0.0,0.0,0.0,0.0,39.0,0.0,46682.515,0.0,532.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2368.0,0.0,17820.0,0.0,625003.0,3.05,2.0,0.0,16.0,0.0,0.0,0.0,17251496.0,0.0,0.344,36624.968,3065.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2967.59,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,212912.0,146629.0,0.0,0.0,0.0,0.0,79.0,639.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0036,0.0,0.286,2.5,0.0,4521.0,0.0,0.0,279.8,407.342,6.709,0.0,16611.0,0.0,3.429,0.0,5813302.0,0.0,1.08,0.0,0.0,0.2,0.0,0.0
12.325,0.0,0.0,25.73,0.0,0.0,26.928,460647.0,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.614,0.0,13880.0,0.0,0.0,0.0,0.0,38.704,114.767,0.0,0.0,0.0,0.0,0.0,12.0,6.41,178219.0,136.52,0.0,0.0,3.0,0.0,0.0,0.0,156540.0,0.0,0.0,0.0,0.0,0.0,62.96,7.92,0.0,0.0,0.0,0.0,34.0,0.0,46682.515,0.0,574.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,2371.0,0.0,17619.0,0.0,638883.0,3.07,2.0,0.0,17.0,0.0,0.0,0.0,17408036.0,0.0,0.516,36723.707,3031.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,2994.518,0.0,0.0,0.0,0.0,0.0,0.0,18.8,19.677,213486.0,149577.0,0.0,0.0,0.0,0.0,79.0,639.0,42.3,0.0,0.0,0.94,0.0,0.0,0.0,0.0036,0.0,0.284,2.5,0.0,4521.0,0.0,0.0,281.5,407.858,5.849,0.0,16532.0,0.0,3.571,0.0,5813302.0,0.0,1.07,0.0,0.0,0.2,0.0,0.0
